tick,unique-id,state,infection-start,infector-id,num-infected,masked
1,IA,0,6,6,false,10
0,R,2,9,2,false,10
4,IS,1,1,0,false,10
5,R,1,9,0,false,10
2,IA,8,1,0,false,10
3,R,2,1,0,false,10
8,R,3,0,0,false,10
6,R,0,-1,4,false,10
7,S,-1,-1,0,false,10
9,R,0,6,4,false,11
1,IA,0,6,6,false,11
0,R,2,9,2,false,11
4,IS,1,1,0,false,11
5,R,1,9,0,false,11
2,IA,8,1,0,false,11
3,R,2,1,0,false,11
8,R,3,0,0,false,11
6,R,0,-1,4,false,11
7,S,-1,-1,0,false,11
9,R,0,6,4,false,12
1,IA,0,6,8,false,12
0,R,2,9,2,false,12
4,IS,1,1,0,false,12
5,R,1,9,0,false,12
2,IA,8,1,0,false,12
3,R,2,1,0,false,12
8,R,3,0,0,false,12
6,R,0,-1,4,false,12
7,IS,12,1,0,false,12
9,R,0,6,4,false,13
1,IA,0,6,8,false,13
0,R,2,9,2,false,13
4,IS,1,1,0,false,13
5,R,1,9,0,false,13
2,IA,8,1,0,false,13
3,R,2,1,0,false,13
8,R,3,0,0,false,13
6,R,0,-1,4,false,13
7,R,12,1,0,false,13
9,R,0,6,4,false,14
1,IA,0,6,8,false,14
0,R,2,9,2,false,14
4,IS,1,1,0,false,14
5,R,1,9,0,false,14
2,IA,8,1,0,false,14
3,R,2,1,0,false,14
8,R,3,0,0,false,14
6,R,0,-1,4,false,14
7,R,12,1,0,false,14
9,R,0,6,4,false,15
1,IA,0,6,8,false,15
0,R,2,9,2,false,15
4,IS,1,1,0,false,15
5,R,1,9,0,false,15
2,R,8,1,0,false,15
3,R,2,1,0,false,15
8,R,3,0,0,false,15
6,R,0,-1,4,false,15
7,R,12,1,0,false,15
9,R,0,6,4,false,16
1,R,0,6,8,false,16
0,R,2,9,2,false,16
4,IS,1,1,0,false,16
5,R,1,9,0,false,16
2,R,8,1,0,false,16
3,R,2,1,0,false,16
8,R,3,0,0,false,16
6,R,0,-1,4,false,16
7,R,12,1,0,false,16
9,R,0,6,4,false,17
1,R,0,6,8,false,17
0,R,2,9,2,false,17
4,IS,1,1,0,false,17
5,R,1,9,0,false,17
2,R,8,1,0,false,17
3,R,2,1,0,false,17
8,R,3,0,0,false,17
6,R,0,-1,4,false,17
7,R,12,1,0,false,17
9,R,0,6,4,false,18
1,R,0,6,8,false,18
0,R,2,9,2,false,18
4,IS,1,1,0,false,18
5,R,1,9,0,false,18
2,R,8,1,0,false,18
3,R,2,1,0,false,18
8,R,3,0,0,false,18
6,R,0,-1,4,false,18
7,R,12,1,0,false,18
9,R,0,6,4,false,19
1,R,0,6,8,false,19
0,R,2,9,2,false,19
4,IS,1,1,0,false,19
5,R,1,9,0,false,19
2,R,8,1,0,false,19
3,R,2,1,0,false,19
8,R,3,0,0,false,19
6,R,0,-1,4,false,19
7,R,12,1,0,false,19
9,R,0,6,4,false,20
1,R,0,6,8,false,20
0,R,2,9,2,false,20
4,IS,1,1,0,false,20
5,R,1,9,0,false,20
2,R,8,1,0,false,20
3,R,2,1,0,false,20
8,R,3,0,0,false,20
6,R,0,-1,4,false,20
7,R,12,1,0,false,20
9,R,0,6,4,false,21
1,R,0,6,8,false,21
0,R,2,9,2,false,21
4,IS,1,1,0,false,21
5,R,1,9,0,false,21
2,R,8,1,0,false,21
3,R,2,1,0,false,21
8,R,3,0,0,false,21
6,R,0,-1,4,false,21
7,R,12,1,0,false,21
9,R,0,6,4,false,22
1,R,0,6,8,false,22
0,R,2,9,2,false,22
4,IS,1,1,0,false,22
5,R,1,9,0,false,22
2,R,8,1,0,false,22
3,R,2,1,0,false,22
8,R,3,0,0,false,22
6,R,0,-1,4,false,22
7,R,12,1,0,false,22
9,R,0,6,4,false,23
1,R,0,6,8,false,23
0,R,2,9,2,false,23
4,IS,1,1,0,false,23
5,R,1,9,0,false,23
2,R,8,1,0,false,23
3,R,2,1,0,false,23
8,R,3,0,0,false,23
6,R,0,-1,4,false,23
7,R,12,1,0,false,23
9,R,0,6,4,false,24
1,R,0,6,8,false,24
0,R,2,9,2,false,24
4,IS,1,1,0,false,24
5,R,1,9,0,false,24
2,R,8,1,0,false,24
3,R,2,1,0,false,24
8,R,3,0,0,false,24
6,R,0,-1,4,false,24
7,R,12,1,0,false,24
9,R,0,6,4,false,25
1,R,0,6,8,false,25
0,R,2,9,2,false,25
4,IS,1,1,0,false,25
5,R,1,9,0,false,25
2,R,8,1,0,false,25
3,R,2,1,0,false,25
8,R,3,0,0,false,25
6,R,0,-1,4,false,25
7,R,12,1,0,false,25
9,R,0,6,4,false,26
1,R,0,6,8,false,26
0,R,2,9,2,false,26
4,IS,1,1,0,false,26
5,R,1,9,0,false,26
2,R,8,1,0,false,26
3,R,2,1,0,false,26
8,R,3,0,0,false,26
6,R,0,-1,4,false,26
7,R,12,1,0,false,26
9,R,0,6,4,false,27
1,R,0,6,8,false,27
0,R,2,9,2,false,27
4,IS,1,1,0,false,27
5,R,1,9,0,false,27
2,R,8,1,0,false,27
3,R,2,1,0,false,27
8,R,3,0,0,false,27
6,R,0,-1,4,false,27
7,R,12,1,0,false,27
9,R,0,6,4,false,28
1,R,0,6,8,false,28
0,R,2,9,2,false,28
4,IS,1,1,0,false,28
5,R,1,9,0,false,28
2,R,8,1,0,false,28
3,R,2,1,0,false,28
8,R,3,0,0,false,28
6,R,0,-1,4,false,28
7,R,12,1,0,false,28
9,R,0,6,4,false,29
1,R,0,6,8,false,29
0,R,2,9,2,false,29
4,R,1,1,0,false,29
5,R,1,9,0,false,29
2,R,8,1,0,false,29
3,R,2,1,0,false,29
8,R,3,0,0,false,29
6,R,0,-1,4,false,29
7,R,12,1,0,false,29
END
